NOGRID,LON,LAT,VAL
187019,122.85,-0.8,157.0649
187355,122.9,-0.8,159.2944
187691,122.95,-0.8,161.5239
188027,123,-0.8,163.7533
188363,123.05,-0.8,165.9828
188699,123.1,-0.8,168.2123
189035,123.15,-0.8,170.4418
189371,123.2,-0.8,172.6718
189707,123.25,-0.8,183.2833
190043,123.3,-0.8,193.8949
190379,123.35,-0.8,204.5064
190715,123.4,-0.8,215.1179
216923,127.3,-0.8,186.1177
218267,127.5,-0.8,195.6315
219611,127.7,-0.8,218.0845
219947,127.75,-0.8,226.9325
220283,127.8,-0.8,235.7804
220619,127.85,-0.8,244.6284
220955,127.9,-0.8,253.4763
223643,128.3,-0.8,329.6248
238427,130.5,-0.8,348.2751
238763,130.55,-0.8,346.6183
240779,130.85,-0.8,334.0236
244139,131.35,-0.8,321.4265
244475,131.4,-0.8,327.2866
244811,131.45,-0.8,333.1466
245147,131.5,-0.8,339.0066
245483,131.55,-0.8,344.8667
245819,131.6,-0.8,350.7267
246155,131.65,-0.8,382.7153
246491,131.7,-0.8,414.7071
246827,131.75,-0.8,446.6989
247163,131.8,-0.8,478.6907
247499,131.85,-0.8,510.6825
247835,131.9,-0.8,542.6743
248171,131.95,-0.8,574.6661
248507,132,-0.8,606.6579
248843,132.05,-0.8,596.9916
249179,132.1,-0.8,587.3253
249515,132.15,-0.8,577.6589
249851,132.2,-0.8,567.9926
250187,132.25,-0.8,558.3263
250523,132.3,-0.8,548.66
250859,132.35,-0.8,538.9936
251195,132.4,-0.8,529.326
251531,132.45,-0.8,509.1162
251867,132.5,-0.8,488.9064
252203,132.55,-0.8,468.6966
252539,132.6,-0.8,448.4868
252875,132.65,-0.8,428.277
253211,132.7,-0.8,408.0672
253547,132.75,-0.8,387.8574
253883,132.8,-0.8,367.6476
254219,132.85,-0.8,366.1713
254555,132.9,-0.8,364.6961
254891,132.95,-0.8,363.221
255227,133,-0.8,361.7458
255563,133.05,-0.8,360.2707
255899,133.1,-0.8,358.7955
256235,133.15,-0.8,357.3204
256571,133.2,-0.8,355.8452
256907,133.25,-0.8,354.3362
257243,133.3,-0.8,352.8271
257579,133.35,-0.8,351.318
257915,133.4,-0.8,349.8089
258251,133.45,-0.8,348.2998
258587,133.5,-0.8,346.7907
258923,133.55,-0.8,345.2816
259259,133.6,-0.8,343.7725
259595,133.65,-0.8,326.9771
259931,133.7,-0.8,310.1799
260267,133.75,-0.8,293.3826
260603,133.8,-0.8,276.5853
260939,133.85,-0.8,259.788
261275,133.9,-0.8,242.9908
261611,133.95,-0.8,226.1935
261947,134,-0.8,209.3962
272027,135.5,-0.8,231.8506
272363,135.55,-0.8,235.5164
272699,135.6,-0.8,239.1822
273035,135.65,-0.8,237.6894
273371,135.7,-0.8,236.196
273707,135.75,-0.8,234.7026
274043,135.8,-0.8,233.2091
274379,135.85,-0.8,231.7157
274715,135.9,-0.8,230.2222
275051,135.95,-0.8,228.7288
165852,119.7,-0.75,282.4977
166188,119.75,-0.75,279.0934
167196,119.9,-0.75,268.8804
167532,119.95,-0.75,265.4762
167868,120,-0.75,268.547
168204,120.05,-0.75,257.3239
168540,120.1,-0.75,246.1008
188028,123,-0.75,160.061
188364,123.05,-0.75,162.2905
188700,123.1,-0.75,164.5199
189036,123.15,-0.75,166.7495
189372,123.2,-0.75,170.9069
189708,123.25,-0.75,181.5185
190044,123.3,-0.75,192.13
190380,123.35,-0.75,202.7415
190716,123.4,-0.75,213.3531
216252,127.2,-0.75,184.2802
216588,127.25,-0.75,186.6587
216924,127.3,-0.75,189.0372
217932,127.45,-0.75,196.1725
218268,127.5,-0.75,198.551
218604,127.55,-0.75,200.9295
218940,127.6,-0.75,204.0618
219276,127.65,-0.75,212.9098
219612,127.7,-0.75,221.7577
219948,127.75,-0.75,230.6057
220284,127.8,-0.75,239.4536
220620,127.85,-0.75,248.3016
222972,128.2,-0.75,309.9122
223308,128.25,-0.75,319.6543
245148,131.5,-0.75,334.6038
246156,131.65,-0.75,367.1524
246492,131.7,-0.75,399.1442
246828,131.75,-0.75,431.136
247164,131.8,-0.75,463.1278
247500,131.85,-0.75,495.1196
247836,131.9,-0.75,527.1114
248172,131.95,-0.75,559.1032
248508,132,-0.75,572.415
248844,132.05,-0.75,562.7486
249180,132.1,-0.75,553.0823
249516,132.15,-0.75,543.416
249852,132.2,-0.75,533.7497
250188,132.25,-0.75,524.0833
250524,132.3,-0.75,514.417
250860,132.35,-0.75,504.7527
251196,132.4,-0.75,514.2691
251532,132.45,-0.75,494.0593
251868,132.5,-0.75,473.8495
252204,132.55,-0.75,453.6397
252540,132.6,-0.75,433.4299
252876,132.65,-0.75,413.2201
253212,132.7,-0.75,393.0102
253548,132.75,-0.75,372.8004
253884,132.8,-0.75,359.2967
254220,132.85,-0.75,357.8208
254556,132.9,-0.75,356.3456
254892,132.95,-0.75,354.8705
255228,133,-0.75,353.3953
255564,133.05,-0.75,351.9202
255900,133.1,-0.75,350.445
256236,133.15,-0.75,348.9693
256572,133.2,-0.75,335.7936
256908,133.25,-0.75,334.2845
257244,133.3,-0.75,332.7754
257580,133.35,-0.75,331.2663
257916,133.4,-0.75,329.7573
258252,133.45,-0.75,328.2482
258588,133.5,-0.75,326.7391
258924,133.55,-0.75,325.23
259260,133.6,-0.75,319.3423
259596,133.65,-0.75,302.5464
259932,133.7,-0.75,285.7491
260268,133.75,-0.75,268.9519
260604,133.8,-0.75,252.1546
260940,133.85,-0.75,235.3573
261276,133.9,-0.75,218.56
261612,133.95,-0.75,201.7628
271692,135.45,-0.75,229.2991
272028,135.5,-0.75,232.9649
272364,135.55,-0.75,236.6308
272700,135.6,-0.75,240.578
273036,135.65,-0.75,239.0852
273372,135.7,-0.75,237.5918
273708,135.75,-0.75,236.0983
274044,135.8,-0.75,234.6049
274380,135.85,-0.75,233.1114
274716,135.9,-0.75,231.618
165853,119.7,-0.7,268.6611
166189,119.75,-0.7,265.2568
166861,119.85,-0.7,258.4481
167197,119.9,-0.7,255.0439
167533,119.95,-0.7,258.1147
167869,120,-0.7,261.1855
168205,120.05,-0.7,249.9624
186685,122.8,-0.7,147.4508
187021,122.85,-0.7,149.6801
187357,122.9,-0.7,151.9096
187693,122.95,-0.7,154.1391
188029,123,-0.7,156.3686
188365,123.05,-0.7,158.5981
188701,123.1,-0.7,160.8276
189037,123.15,-0.7,164.9847
189373,123.2,-0.7,169.1421
189709,123.25,-0.7,179.7536
190045,123.3,-0.7,190.3651
190381,123.35,-0.7,200.9767
190717,123.4,-0.7,211.5882
216253,127.2,-0.7,187.1997
216589,127.25,-0.7,189.5782
216925,127.3,-0.7,191.9566
218269,127.5,-0.7,201.4705
218605,127.55,-0.7,204.6026
218941,127.6,-0.7,207.735
219277,127.65,-0.7,216.5829
219949,127.75,-0.7,234.2788
220285,127.8,-0.7,243.1268
221965,128.05,-0.7,280.4575
222301,128.1,-0.7,290.1996
222637,128.15,-0.7,299.9417
222973,128.2,-0.7,309.6838
247837,131.9,-0.7,511.5485
248173,131.95,-0.7,524.8605
248509,132,-0.7,538.172
248845,132.05,-0.7,528.5057
249181,132.1,-0.7,518.8393
249517,132.15,-0.7,509.173
249853,132.2,-0.7,499.5067
250189,132.25,-0.7,489.8404
250525,132.3,-0.7,480.1758
250861,132.35,-0.7,489.6958
251197,132.4,-0.7,499.2121
251533,132.45,-0.7,479.0023
251869,132.5,-0.7,458.7925
252205,132.55,-0.7,438.5827
252541,132.6,-0.7,418.3729
252877,132.65,-0.7,398.1631
253213,132.7,-0.7,377.9533
253549,132.75,-0.7,364.4497
253885,132.8,-0.7,350.9461
254221,132.85,-0.7,349.4702
254557,132.9,-0.7,347.9951
254893,132.95,-0.7,346.5199
255229,133,-0.7,345.0448
255565,133.05,-0.7,343.5696
255901,133.1,-0.7,342.0941
256237,133.15,-0.7,328.9177
256573,133.2,-0.7,315.742
256909,133.25,-0.7,314.2329
257245,133.3,-0.7,312.7238
271357,135.4,-0.7,226.7476
271693,135.45,-0.7,230.4135
272029,135.5,-0.7,234.0793
272365,135.55,-0.7,238.0265
272701,135.6,-0.7,241.9738
273037,135.65,-0.7,240.481
274045,135.8,-0.7,236.0007
274381,135.85,-0.7,234.5072
166862,119.85,-0.65,244.6116
167198,119.9,-0.65,247.6824
167534,119.95,-0.65,250.7532
167870,120,-0.65,253.824
168206,120.05,-0.65,242.601
186350,122.75,-0.65,143.6323
187022,122.85,-0.65,145.9878
187358,122.9,-0.65,148.2172
187694,122.95,-0.65,150.4467
188030,123,-0.65,152.6762
188366,123.05,-0.65,154.9057
188702,123.1,-0.65,159.0628
189038,123.15,-0.65,163.2198
189374,123.2,-0.65,167.3772
189710,123.25,-0.65,177.9887
190046,123.3,-0.65,188.6003
190382,123.35,-0.65,199.2118
190718,123.4,-0.65,209.8233
216590,127.25,-0.65,192.4977
217262,127.35,-0.65,197.2546
217598,127.4,-0.65,199.633
218270,127.5,-0.65,205.1437
218606,127.55,-0.65,208.2758
218942,127.6,-0.65,211.4081
219278,127.65,-0.65,220.2561
221630,128,-0.65,270.4871
221966,128.05,-0.65,280.2291
222302,128.1,-0.65,289.9712
222638,128.15,-0.65,299.7133
248174,131.95,-0.65,490.6175
248510,132,-0.65,503.929
248846,132.05,-0.65,494.2627
249182,132.1,-0.65,484.5964
249518,132.15,-0.65,474.93
249854,132.2,-0.65,465.2637
250190,132.25,-0.65,455.5989
250526,132.3,-0.65,465.1188
250862,132.35,-0.65,474.6388
251198,132.4,-0.65,484.1552
251534,132.45,-0.65,463.9454
251870,132.5,-0.65,443.7356
252206,132.55,-0.65,423.5258
252542,132.6,-0.65,403.3159
252878,132.65,-0.65,383.1062
253214,132.7,-0.65,369.6027
253550,132.75,-0.65,356.0991
253886,132.8,-0.65,342.5956
254222,132.85,-0.65,341.1197
254558,132.9,-0.65,339.6446
254894,132.95,-0.65,338.1694
255230,133,-0.65,336.6943
255566,133.05,-0.65,335.2189
255902,133.1,-0.65,322.0425
256238,133.15,-0.65,308.8661
256574,133.2,-0.65,295.6903
256910,133.25,-0.65,294.1813
271358,135.4,-0.65,227.862
271694,135.45,-0.65,231.5278
166527,119.8,-0.6,234.1793
166863,119.85,-0.6,237.2501
167199,119.9,-0.6,240.3209
167535,119.95,-0.6,243.3917
167871,120,-0.6,246.4626
168207,120.05,-0.6,235.2395
188367,123.05,-0.6,153.1409
188703,123.1,-0.6,157.2979
189039,123.15,-0.6,161.4549
189375,123.2,-0.6,165.6123
189711,123.25,-0.6,176.2239
217599,127.4,-0.6,202.5526
217935,127.45,-0.6,205.6847
218271,127.5,-0.6,208.8168
218607,127.55,-0.6,211.949
221631,128,-0.6,270.2587
221967,128.05,-0.6,280.0007
222303,128.1,-0.6,289.7428
222639,128.15,-0.6,299.4849
248511,132,-0.6,469.6861
248847,132.05,-0.6,460.0197
249183,132.1,-0.6,450.3534
249519,132.15,-0.6,440.6871
249855,132.2,-0.6,431.0219
250191,132.25,-0.6,440.5419
250527,132.3,-0.6,450.0619
250863,132.35,-0.6,459.5819
251199,132.4,-0.6,469.0982
251535,132.45,-0.6,448.8884
251871,132.5,-0.6,428.6786
252207,132.55,-0.6,408.4688
252543,132.6,-0.6,388.2592
252879,132.65,-0.6,374.7557
253215,132.7,-0.6,361.2521
253551,132.75,-0.6,347.7486
253887,132.8,-0.6,334.2451
254223,132.85,-0.6,332.7692
254559,132.9,-0.6,331.294
254895,132.95,-0.6,329.8189
255231,133,-0.6,328.3437
255567,133.05,-0.6,315.1673
255903,133.1,-0.6,301.9909
256239,133.15,-0.6,288.8144
256575,133.2,-0.6,275.6387
166528,119.8,-0.55,226.8178
166864,119.85,-0.55,229.8887
167200,119.9,-0.55,232.9595
167536,119.95,-0.55,236.0303
167872,120,-0.55,239.1011
168208,120.05,-0.55,227.878
179296,121.7,-0.55,162.6986
216592,127.25,-0.55,198.3366
217264,127.35,-0.55,203.0936
217600,127.4,-0.55,206.2257
217936,127.45,-0.55,209.3579
218272,127.5,-0.55,212.49
218608,127.55,-0.55,215.6222
218944,127.6,-0.55,218.7545
221632,128,-0.55,270.0303
221968,128.05,-0.55,279.7724
222304,128.1,-0.55,289.5144
249184,132.1,-0.55,416.1104
249520,132.15,-0.55,406.445
249856,132.2,-0.55,415.965
250192,132.25,-0.55,425.4849
250528,132.3,-0.55,435.0049
250864,132.35,-0.55,444.5249
251200,132.4,-0.55,454.0413
251536,132.45,-0.55,433.8315
251872,132.5,-0.55,413.6216
252208,132.55,-0.55,393.4122
252544,132.6,-0.55,379.9087
252880,132.65,-0.55,366.4051
253216,132.7,-0.55,352.9016
253552,132.75,-0.55,339.3981
253888,132.8,-0.55,325.8945
254224,132.85,-0.55,324.4186
254560,132.9,-0.55,322.9435
254896,132.95,-0.55,321.4683
255232,133,-0.55,308.2921
255568,133.05,-0.55,295.1157
255904,133.1,-0.55,281.9392
256240,133.15,-0.55,268.7628
166529,119.8,-0.5,219.4564
166865,119.85,-0.5,222.5272
167201,119.9,-0.5,225.598
167537,119.95,-0.5,228.6688
167873,120,-0.5,231.7396
168209,120.05,-0.5,220.5166
179297,121.7,-0.5,154.6299
179633,121.75,-0.5,152.4903
179969,121.8,-0.5,150.3506
180641,121.9,-0.5,146.0712
185009,122.55,-0.5,132.0509
185345,122.6,-0.5,132.1769
215921,127.15,-0.5,200.4217
216257,127.2,-0.5,198.8776
217265,127.35,-0.5,206.7668
217601,127.4,-0.5,209.8989
217937,127.45,-0.5,213.031
218273,127.5,-0.5,216.1632
218609,127.55,-0.5,219.2953
218945,127.6,-0.5,222.4277
219281,127.65,-0.5,231.2756
221297,127.95,-0.5,264.8555
221633,128,-0.5,269.8019
221969,128.05,-0.5,279.544
222305,128.1,-0.5,289.2862
238433,130.5,-0.5,310.0879
238769,130.55,-0.5,310.4026
239105,130.6,-0.5,310.7173
239441,130.65,-0.5,311.0319
249185,132.1,-0.5,381.8681
249521,132.15,-0.5,391.388
249857,132.2,-0.5,400.908
250193,132.25,-0.5,410.428
250529,132.3,-0.5,419.948
250865,132.35,-0.5,429.468
251201,132.4,-0.5,438.9843
251537,132.45,-0.5,418.7745
251873,132.5,-0.5,398.5652
252209,132.55,-0.5,385.0617
252545,132.6,-0.5,371.5581
252881,132.65,-0.5,358.0546
253217,132.7,-0.5,344.5511
253553,132.75,-0.5,331.0475
253889,132.8,-0.5,317.544
254225,132.85,-0.5,316.0681
254561,132.9,-0.5,314.593
254897,132.95,-0.5,301.4169
255233,133,-0.5,288.2404
166530,119.8,-0.45,212.0949
166866,119.85,-0.45,215.1657
167202,119.9,-0.45,218.2365
167538,119.95,-0.45,221.3073
167874,120,-0.45,224.3781
168210,120.05,-0.45,213.1551
179634,121.75,-0.45,151.977
179970,121.8,-0.45,149.8374
180306,121.85,-0.45,147.6977
180642,121.9,-0.45,145.558
215922,127.15,-0.45,203.3412
216258,127.2,-0.45,201.7971
216594,127.25,-0.45,204.1756
216930,127.3,-0.45,207.3078
217266,127.35,-0.45,210.4399
217602,127.4,-0.45,213.5721
217938,127.45,-0.45,216.7042
218274,127.5,-0.45,219.8364
218610,127.55,-0.45,222.9685
218946,127.6,-0.45,226.1008
219282,127.65,-0.45,234.9487
221298,127.95,-0.45,264.6271
221634,128,-0.45,269.5735
221970,128.05,-0.45,279.3156
234066,129.85,-0.45,340.7685
234402,129.9,-0.45,338.1678
238434,130.5,-0.45,305.6948
238770,130.55,-0.45,306.0095
239106,130.6,-0.45,306.3242
239442,130.65,-0.45,306.6388
240450,130.8,-0.45,307.5828
249522,132.15,-0.45,376.3311
249858,132.2,-0.45,385.8511
250194,132.25,-0.45,395.371
250530,132.3,-0.45,404.891
250866,132.35,-0.45,414.411
251202,132.4,-0.45,423.9273
251538,132.45,-0.45,403.7182
251874,132.5,-0.45,390.2147
252210,132.55,-0.45,376.7111
252546,132.6,-0.45,363.2076
252882,132.65,-0.45,349.7041
253218,132.7,-0.45,336.2005
253554,132.75,-0.45,322.697
253890,132.8,-0.45,309.1935
254226,132.85,-0.45,307.7176
166531,119.8,-0.4,204.7334
166867,119.85,-0.4,207.8043
167203,119.9,-0.4,210.8751
167539,119.95,-0.4,213.9459
167875,120,-0.4,217.0167
168211,120.05,-0.4,214.1789
179971,121.8,-0.4,149.3241
180643,121.9,-0.4,145.0448
180979,121.95,-0.4,142.9051
181315,122,-0.4,140.7654
181651,122.05,-0.4,138.7057
181987,122.1,-0.4,136.646
182323,122.15,-0.4,134.5863
215923,127.15,-0.4,206.2606
216259,127.2,-0.4,204.7167
216595,127.25,-0.4,207.8488
217267,127.35,-0.4,214.1131
217603,127.4,-0.4,217.2452
218275,127.5,-0.4,223.5095
218611,127.55,-0.4,226.6417
218947,127.6,-0.4,229.7739
220963,127.9,-0.4,259.4523
221299,127.95,-0.4,264.3987
221635,128,-0.4,269.3451
234403,129.9,-0.4,337.0058
240115,130.75,-0.4,302.8751
240451,130.8,-0.4,303.1898
240787,130.85,-0.4,298.8691
241123,130.9,-0.4,294.5482
250531,132.3,-0.4,389.8341
250867,132.35,-0.4,399.354
251203,132.4,-0.4,408.8712
251539,132.45,-0.4,395.3677
251875,132.5,-0.4,381.8641
252211,132.55,-0.4,368.3606
252547,132.6,-0.4,354.8571
252883,132.65,-0.4,341.3535
253219,132.7,-0.4,327.85
253555,132.75,-0.4,314.3465
166532,119.8,-0.35,203.7178
166868,119.85,-0.35,206.7886
167204,119.9,-0.35,209.8594
167540,119.95,-0.35,212.9302
167876,120,-0.35,214.9868
180644,121.9,-0.35,152.0049
181316,122,-0.35,156.1218
181652,122.05,-0.35,154.0621
181988,122.1,-0.35,152.0024
215924,127.15,-0.35,207.8565
216260,127.2,-0.35,203.3018
216596,127.25,-0.35,206.4339
217268,127.35,-0.35,212.6982
217604,127.4,-0.35,215.8303
218276,127.5,-0.35,222.0946
218612,127.55,-0.35,225.2269
220628,127.85,-0.35,256.0263
220964,127.9,-0.35,260.9727
221300,127.95,-0.35,265.9191
221636,128,-0.35,273.8528
238772,130.55,-0.35,294.1748
239780,130.7,-0.35,295.1188
240116,130.75,-0.35,295.4334
240452,130.8,-0.35,295.8098
240788,130.85,-0.35,291.4891
241124,130.9,-0.35,287.1682
243140,131.2,-0.35,266.7035
251540,132.45,-0.35,368.0684
166533,119.8,-0.3,202.7021
166869,119.85,-0.3,205.7729
167205,119.9,-0.3,208.8437
167541,119.95,-0.3,210.9003
167877,120,-0.3,212.957
181989,122.1,-0.3,167.3587
183669,122.35,-0.3,161.2108
215925,127.15,-0.3,206.4416
216261,127.2,-0.3,201.8868
216597,127.25,-0.3,205.019
219957,127.75,-0.3,247.6539
220293,127.8,-0.3,252.6003
220629,127.85,-0.3,257.5467
220965,127.9,-0.3,262.4931
221301,127.95,-0.3,270.4268
221637,128,-0.3,278.3604
236421,130.2,-0.3,303.5609
237429,130.35,-0.3,290.7831
238773,130.55,-0.3,286.7331
239109,130.6,-0.3,287.0478
239445,130.65,-0.3,287.3625
239781,130.7,-0.3,287.6771
240117,130.75,-0.3,288.0534
240453,130.8,-0.3,288.4298
240789,130.85,-0.3,284.1091
241125,130.9,-0.3,279.7882
241461,130.95,-0.3,275.4673
241797,131,-0.3,271.1464
242133,131.05,-0.3,266.8255
242469,131.1,-0.3,262.5048
242805,131.15,-0.3,263.6448
243141,131.2,-0.3,264.7844
243477,131.25,-0.3,259.4846
243813,131.3,-0.3,254.1849
166534,119.8,-0.25,201.6864
166870,119.85,-0.25,204.7572
167206,119.9,-0.25,206.8138
167542,119.95,-0.25,208.8705
167878,120,-0.25,210.9272
182326,122.15,-0.25,180.6554
182662,122.2,-0.25,178.5957
182998,122.25,-0.25,176.536
183334,122.3,-0.25,178.6269
215254,127.05,-0.25,214.1371
215590,127.1,-0.25,209.5819
219622,127.7,-0.25,244.2278
219958,127.75,-0.25,249.1742
220294,127.8,-0.25,254.1206
220630,127.85,-0.25,259.0671
220966,127.9,-0.25,267.0008
221302,127.95,-0.25,274.9344
237430,130.35,-0.25,283.3414
237766,130.4,-0.25,278.3475
238102,130.45,-0.25,278.6621
238438,130.5,-0.25,278.9768
238774,130.55,-0.25,279.2915
239110,130.6,-0.25,279.6061
239446,130.65,-0.25,279.9208
239782,130.7,-0.25,280.2971
241126,130.9,-0.25,272.4082
241462,130.95,-0.25,268.0873
241798,131,-0.25,263.7664
242134,131.05,-0.25,259.4456
242470,131.1,-0.25,260.5856
242806,131.15,-0.25,261.7256
243142,131.2,-0.25,262.8652
243478,131.25,-0.25,257.5654
243814,131.3,-0.25,252.2657
166871,119.85,-0.2,202.7273
167207,119.9,-0.2,204.784
167543,119.95,-0.2,206.8407
167879,120,-0.2,208.8973
178631,121.6,-0.2,185.7236
219623,127.7,-0.2,245.7482
219959,127.75,-0.2,250.6946
220295,127.8,-0.2,255.6411
220631,127.85,-0.2,263.5748
220967,127.9,-0.2,271.5084
221303,127.95,-0.2,279.4421
232055,129.55,-0.2,337.2638
238103,130.45,-0.2,271.2205
238439,130.5,-0.2,271.5352
238775,130.55,-0.2,271.8498
239111,130.6,-0.2,272.1645
239447,130.65,-0.2,272.5408
240455,130.8,-0.2,273.6698
240791,130.85,-0.2,269.3491
241127,130.9,-0.2,265.0282
241463,130.95,-0.2,260.7073
241799,131,-0.2,256.3864
242135,131.05,-0.2,257.5264
242471,131.1,-0.2,258.6664
242807,131.15,-0.2,259.8064
243143,131.2,-0.2,260.946
243479,131.25,-0.2,255.6463
243815,131.3,-0.2,250.3465
166872,119.85,-0.15,200.6975
167208,119.9,-0.15,202.7542
167544,119.95,-0.15,204.8108
167880,120,-0.15,206.8675
178632,121.6,-0.15,192.6838
178968,121.65,-0.15,190.5441
219624,127.7,-0.15,247.2686
219960,127.75,-0.15,252.2151
220296,127.8,-0.15,260.1488
220632,127.85,-0.15,268.0824
220968,127.9,-0.15,276.0161
221304,127.95,-0.15,283.9498
231720,129.5,-0.15,334.402
232056,129.55,-0.15,333.1025
236760,130.25,-0.15,278.4474
237096,130.3,-0.15,273.4528
237768,130.4,-0.15,263.4642
238104,130.45,-0.15,263.7788
238440,130.5,-0.15,264.0935
238776,130.55,-0.15,264.4082
239112,130.6,-0.15,264.7845
239448,130.65,-0.15,265.1608
240120,130.75,-0.15,265.9134
240456,130.8,-0.15,266.2898
240792,130.85,-0.15,261.9691
241128,130.9,-0.15,257.6482
241464,130.95,-0.15,253.3273
241800,131,-0.15,254.4672
242136,131.05,-0.15,255.6072
242472,131.1,-0.15,256.7472
242808,131.15,-0.15,257.8872
243144,131.2,-0.15,259.0269
243480,131.25,-0.15,253.7271
165865,119.7,-0.1,192.4977
166201,119.75,-0.1,194.5544
166873,119.85,-0.1,198.6677
167209,119.9,-0.1,200.7243
167545,119.95,-0.1,202.781
167881,120,-0.1,204.8377
216601,127.25,-0.1,199.3594
219625,127.7,-0.1,248.7891
219961,127.75,-0.1,256.7228
220297,127.8,-0.1,264.6564
220633,127.85,-0.1,272.5901
220969,127.9,-0.1,280.5238
231721,129.5,-0.1,330.2406
237097,130.3,-0.1,266.0111
237433,130.35,-0.1,261.0165
237769,130.4,-0.1,256.0225
238105,130.45,-0.1,256.3372
238441,130.5,-0.1,256.6519
238777,130.55,-0.1,257.0282
239113,130.6,-0.1,257.4045
240121,130.75,-0.1,258.5334
240457,130.8,-0.1,258.9098
240793,130.85,-0.1,254.5891
241129,130.9,-0.1,250.2682
241465,130.95,-0.1,251.4081
241801,131,-0.1,252.5481
242137,131.05,-0.1,253.6881
242473,131.1,-0.1,254.8281
242809,131.15,-0.1,255.9681
165530,119.65,-0.05,188.4112
165866,119.7,-0.05,190.4679
167210,119.9,-0.05,198.6945
167546,119.95,-0.05,200.7512
167882,120,-0.05,202.8078
168218,120.05,-0.05,199.97
219626,127.7,-0.05,253.2968
219962,127.75,-0.05,261.2304
220298,127.8,-0.05,269.1641
220634,127.85,-0.05,277.0978
220970,127.9,-0.05,285.0315
231050,129.4,-0.05,328.6783
232394,129.6,-0.05,323.4802
232730,129.65,-0.05,320.8797
235754,130.1,-0.05,278.5479
236090,130.15,-0.05,273.5533
239114,130.6,-0.05,250.0245
239786,130.7,-0.05,250.7771
240122,130.75,-0.05,251.1535
240458,130.8,-0.05,251.5298
240794,130.85,-0.05,247.2091
241130,130.9,-0.05,248.3489
241466,130.95,-0.05,249.4889
241802,131,-0.05,250.6289
242138,131.05,-0.05,251.7689
167211,119.9,-8.8818e-16,196.6647
167547,119.95,-8.8818e-16,198.7213
167883,120,-8.8818e-16,200.778
168219,120.05,-8.8818e-16,210.9208
168555,120.1,-8.8818e-16,221.0636
217947,127.45,-8.8818e-16,223.7347
219627,127.7,-8.8818e-16,257.8044
219963,127.75,-8.8818e-16,265.7381
220299,127.8,-8.8818e-16,273.6718
220635,127.85,-8.8818e-16,281.6055
235755,130.1,-8.8818e-16,271.1063
167212,119.9,0.05,202.2042
167548,119.95,0.05,204.2608
167884,120,0.05,202.2375
168220,120.05,0.05,212.3804
168556,120.1,0.05,222.5232
217948,127.45,0.05,227.1313
219964,127.75,0.05,266.7273
220300,127.8,0.05,274.661
220636,127.85,0.05,282.5947
167213,119.9,0.1,207.7436
167549,119.95,0.1,205.7204
167885,120,0.1,203.6971
168221,120.05,0.1,213.8399
168557,120.1,0.1,223.9827
219629,127.7,0.1,259.7829
219965,127.75,0.1,267.7165
220301,127.8,0.1,275.6502
220637,127.85,0.1,283.5839
220973,127.9,0.1,291.5175
236765,130.25,0.1,252.8357
166878,119.85,0.15,211.2264
167214,119.9,0.15,209.2032
167550,119.95,0.15,207.1799
167886,120,0.15,205.1566
168222,120.05,0.15,215.2994
168558,120.1,0.15,225.4423
219630,127.7,0.15,260.7721
219966,127.75,0.15,268.7057
220302,127.8,0.15,276.6394
220638,127.85,0.15,284.573
220974,127.9,0.15,286.6405
166543,119.8,0.2,214.7092
166879,119.85,0.2,212.686
167215,119.9,0.2,210.6627
167551,119.95,0.2,208.6394
167887,120,0.2,206.6162
168223,120.05,0.2,216.759
168559,120.1,0.2,226.9018
219967,127.75,0.2,269.695
220303,127.8,0.2,277.6286
220639,127.85,0.2,279.696
220975,127.9,0.2,281.7635
167216,119.9,0.25,212.1223
167552,119.95,0.25,210.099
167888,120,0.25,208.0757
168224,120.05,0.25,218.2185
168560,120.1,0.25,228.3613
168896,120.15,0.25,238.5042
219968,127.75,0.25,270.6841
220304,127.8,0.25,272.7516
220640,127.85,0.25,274.819
220976,127.9,0.25,276.8865
227360,128.85,0.25,368.0281
167217,119.9,0.3,213.5818
167553,119.95,0.3,211.5585
167889,120,0.3,209.5353
168225,120.05,0.3,219.6781
168561,120.1,0.3,229.8209
168897,120.15,0.3,234.8644
169233,120.2,0.3,239.9079
217617,127.4,0.3,233.2319
219969,127.75,0.3,265.8071
220305,127.8,0.3,267.8746
220641,127.85,0.3,269.9421
226353,128.7,0.3,360.83
226689,128.75,0.3,367.6714
227025,128.8,0.3,374.5128
234417,129.9,0.3,274.7536
166882,119.85,0.35,217.0646
167218,119.9,0.35,215.0413
167554,119.95,0.35,213.0181
167890,120,0.35,210.9948
168226,120.05,0.35,221.1376
168562,120.1,0.35,226.1811
168898,120.15,0.35,231.2246
169234,120.2,0.35,236.2681
169570,120.25,0.35,241.3115
189730,123.25,0.35,272.4542
190066,123.3,0.35,280.8824
190402,123.35,0.35,289.3107
190738,123.4,0.35,297.739
191074,123.45,0.35,306.1673
191410,123.5,0.35,314.5955
191746,123.55,0.35,323.0238
192082,123.6,0.35,331.452
192418,123.65,0.35,337.3898
192754,123.7,0.35,337.4063
193090,123.75,0.35,337.4227
193426,123.8,0.35,337.4392
193762,123.85,0.35,337.4556
194098,123.9,0.35,337.4721
217618,127.4,0.35,234.2211
217954,127.45,0.35,237.8812
219634,127.7,0.35,258.8626
219970,127.75,0.35,260.9301
